value,type,question,a,b,c,d,e,truth
b,a,【Tony Bijeli】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,哪件事不是【Richard Berkeley】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,【Father Tom】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【Sylvia Costa】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【Hans Li Morette】和【Andrew Paloski】不存在的关系是什么？,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is possibly family of Andrew Paloski,,d
c,a,【Hans Li Morette】和【Sylvia Costa】不存在的关系是什么？,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is step-sister of Sylvia Costa,,d
c,a,【Hans Li Morette】和【Gale Li Morette】不存在的关系是什么？,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is tenant of Gale Li Morette,,d
c,a,【Hans Li Morette】和【Drake Li Morette】不存在的关系是什么？,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is extramarital affair with Drake Li Morette,,d
c,a,【Hans Li Morette】和【吉姆梅森】不存在的关系是什么？,Hans Li Morette is in the lawsuit against 吉姆梅森,Hans Li Morette is victim of 吉姆梅森,Hans Li Morette is patient of 吉姆梅森,Hans Li Morette is quest companion of 吉姆梅森,,d
c,a,【Richard Berkeley】和【Andrew Paloski】的关系是什么？,Richard Berkeley is subordinate and colleague of Andrew Paloski,Richard Berkeley is manipulated by x and future relative of Andrew Paloski,Richard Berkeley is future relative and hated by x of Andrew Paloski,Richard Berkeley is hated by x and step-father of Andrew Paloski,,a
c,a,【Richard Berkeley】和【Sylvia Costa】的关系是什么？,Richard Berkeley is subordinate and colleague of Sylvia Costa,Richard Berkeley is enemy and sibling of Sylvia Costa,Richard Berkeley is sibling and student of Sylvia Costa,Richard Berkeley is student and deceiver of Sylvia Costa,,a
c,a,【Richard Berkeley】和【Drake Li Morette】的关系是什么？,Richard Berkeley is subordinate and colleague of Drake Li Morette,Richard Berkeley is ex-girlfriend and future daughter in law of Drake Li Morette,Richard Berkeley is future daughter in law and admired by x of Drake Li Morette,Richard Berkeley is admired by x and murderer of Drake Li Morette,,a
c,a,【Richard Berkeley】和【Hans Li Morette】的关系是什么？,Richard Berkeley is subordinate and colleague of Hans Li Morette,Richard Berkeley is bully and suspect to x of Hans Li Morette,Richard Berkeley is suspect to x and suspected by x of Hans Li Morette,Richard Berkeley is suspected by x and brother in law of Hans Li Morette,,a
c,a,【Richard Berkeley】和【伊莱恩·卡特尔】的关系是什么？,Richard Berkeley is quest companion of 伊莱恩·卡特尔,Richard Berkeley is ex-girlfriend of 伊莱恩·卡特尔,Richard Berkeley is product provider of 伊莱恩·卡特尔,Richard Berkeley is husband of 伊莱恩·卡特尔,,a
a,a,【Hans Li Morette】被谁杀死的？,Gale Li Morette,护士长【Sylvia Costa】,Drake Li Morette,Frank Bijeli,,a
b,a,【Hans Li Morette】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【Hans Li Morette】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【Hans Li Morette】什么人？,仇人,同事,朋友,妻子,,d
b,a,【Hans Li Morette】是在哪里被杀死的？,急诊室,约翰逊家,实验室,更衣室,,c
b,a,【Hans Li Morette】是在何时被杀死的？,今天下午5:00到5:30,今天下午6:30到7:00,今天晚上7:00到7:30,今天早上6:30到7:00,,b
b,b,请选出你最怀疑杀死【Hans Li Morette】的两个人,Gale Li Morette,护士长【Sylvia Costa】,Drake Li Morette,Frank Bijeli,,a
b,a,实习生【Elaine Carter】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,b,
b,a,【Drake Li Morette】的真实身份是什么?, 器官贩子,卧底警察,Hans Li Morette假扮的,绑匪,,c
b,a,哪件事不是【Frank Bijeli】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【Tony Bijeli】的真实身份是什么?, 绑匪,杀人凶手,卧底警察,病人,,a
b,a,哪件事不是【Richard Berkeley】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,护士长【Sylvia Costa】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【Frank Bijeli】和【Tony】的关系是什么？,Frank Bijeli is brother of Tony,Frank Bijeli is fiancee of Tony,Frank Bijeli is rival of Tony,Frank Bijeli is lover of Tony,,a
c,a,【Frank Bijeli】和【Father Tom】的关系是什么？,Frank Bijeli is employer of Father Tom,Frank Bijeli is teacher of Father Tom,Frank Bijeli is half brother of Father Tom,Frank Bijeli is informant of Father Tom,,a
c,a,【Frank Bijeli】和【Drake Li Morette】的关系是什么？,Frank Bijeli is doctor of Drake Li Morette,Frank Bijeli is brother of Drake Li Morette,Frank Bijeli is grandchild of Drake Li Morette,Frank Bijeli is daughter in law of Drake Li Morette,,a
c,a,【Tony】和【Frank Bijeli】的关系是什么？,Tony is brother of Frank Bijeli,Tony is spy of Frank Bijeli,Tony is admirer of Frank Bijeli,Tony is secret lover of Frank Bijeli,,a
c,a,【Tony】和【Father Tom】的关系是什么？,Tony is manipulator of Father Tom,Tony is seller of Father Tom,Tony is crime partner of Father Tom,Tony is father in law of Father Tom,,a
c,a,【Tony】和【Tony Bijeli】的关系是什么？,Tony is same person as Tony Bijeli (different reference),Tony is rival in love of Tony Bijeli,Tony is subject of investigation for Tony Bijeli,Tony is crime partner of Tony Bijeli,,a
c,a,【Hans Li Morette】和【Andrew Paloski】不存在的关系是什么？,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is future daughter in law of Andrew Paloski,,d
c,a,【Hans Li Morette】和【Sylvia Costa】不存在的关系是什么？,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is seeker of help from Sylvia Costa,,d
c,a,【Hans Li Morette】和【Gale Li Morette】不存在的关系是什么？,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is step-father of Gale Li Morette,,d
c,a,【Hans Li Morette】和【Drake Li Morette】不存在的关系是什么？,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is ex-husband of Drake Li Morette,,d
c,a,【Hans Li Morette】和【吉姆梅森】不存在的关系是什么？,Hans Li Morette is in the lawsuit against 吉姆梅森,Hans Li Morette is victim of 吉姆梅森,Hans Li Morette is patient of 吉姆梅森,Hans Li Morette is fiancee of 吉姆梅森,,d
a,a,【Hans Li Morette】被谁杀死的？,Gale Li Morette,护士长【Sylvia Costa】,Drake Li Morette,Frank Bijeli,,a
b,a,【Hans Li Morette】是怎么死的？,被枪打死的,被拳头打死的,被毒药毒死的,被水淹死的,,a
b,a,凶手杀【Hans Li Morette】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【Hans Li Morette】什么人？,仇人,同事,朋友,妻子,,d
b,a,【Hans Li Morette】是在哪里被杀死的？,急诊室,约翰逊家,实验室,更衣室,,c
b,a,【Hans Li Morette】是在何时被杀死的？,今天下午5:00到5:30,今天下午6:30到7:00,今天晚上7:00到7:30,今天早上6:30到7:00,,b
b,b,请选出你最怀疑杀死【Hans Li Morette】的两个人,Gale Li Morette,护士长【Sylvia Costa】,Drake Li Morette,Frank Bijeli,,a
b,a,实习生【Elaine Carter】的真实身份是什么?, 器官贩子,卧底警察 普通实习生,绑匪,,b,
b,a,哪件事不是【Frank Bijeli】做的?, 杀人,偷取文件,诈骗,当汤姆神父的托,,a
b,a,【Frank Bijeli】的真实身份是什么?, 杀人凶手,卧底警察,病人,汤姆神父的托,,d
b,a,哪件事不是【Richard Berkeley】做的?, 挪用医院资金作为津贴,雇人偷取文件,参与器官贩卖,雇人烧毁德雷克的房子,,c
b,a,【Father Tom】的真实身份是什么?, 绑匪,杀人凶手,有着强烈欲望的大骗子,有特殊能力的人,,c
b,a,护士长【Sylvia Costa】的真实身份是什么?, 贩卖器官的帮凶,杀人凶手,卧底警察,有特殊能力的人,,a
c,a,【Frank Bijeli】和【Tony】的关系是什么？,Frank Bijeli is brother of Tony,Frank Bijeli is authority over Tony,Frank Bijeli is subordinate of Tony,Frank Bijeli is betrayer of Tony,,a
c,a,【Frank Bijeli】和【Father Tom】的关系是什么？,Frank Bijeli is employer of Father Tom,Frank Bijeli is rival in love of Father Tom,Frank Bijeli is in the lawsuit against Father Tom,Frank Bijeli is Father Tom's victim's family,,a
c,a,【Frank Bijeli】和【Drake Li Morette】的关系是什么？,Frank Bijeli is doctor of Drake Li Morette,Frank Bijeli is rebellion against Drake Li Morette,Frank Bijeli is grandchild of Drake Li Morette,Frank Bijeli is crime partner of Drake Li Morette,,a
c,a,【Father Tom】和【Tony】的关系是什么？,Father Tom is manipulated by x and deceived by x of Tony,Father Tom is sworn brother and grandparent of Tony,Father Tom is grandparent and secret crush of Tony,Father Tom is secret crush and adoptive brother of Tony,,a
c,a,【Father Tom】和【Frank Bijeli】的关系是什么？,Father Tom is employee of Frank Bijeli,Father Tom is adoptive daughter of Frank Bijeli,Father Tom is girlfriend of Frank Bijeli,Father Tom is future mother in law of Frank Bijeli,,a
c,a,【Father Tom】和【Drake Li Morette】的关系是什么？,Father Tom is doctor of Drake Li Morette,Father Tom is guest of Drake Li Morette,Father Tom is elder brother of Drake Li Morette,Father Tom is half brother of Drake Li Morette,,a
c,a,【Father Tom】和【Andrew Paloski】的关系是什么？,Father Tom is seeker of help from Andrew Paloski,Father Tom is creditor of Andrew Paloski,Father Tom is subject of investigation for Andrew Paloski,Father Tom is step-mother of Andrew Paloski,,a
