value,type,question,a,b,c,d,e,truth
b,b,请选出你最怀疑杀死【Bao Liu】的两个人,Tian Chou,Zhou Chitong,Yu Sunian,Yannan,Zhou Lianyi,a
a,a,【Cui Shouheng】被谁杀死的？,Zhou Chitong,Yu Sunian,Yannan,Tian Chou,,b
b,a,【Cui Shouheng】是怎么死的？,被弩枪射死的,被毒药毒死的,用机关杀死的,被水淹死的,,c
b,a,凶手杀【Cui Shouheng】的动机是什么？,情杀,仇杀,利益,误杀,,b
b,a,凶手是被害人【Cui Shouheng】什么人？,仇人,同事,朋友,上级,,a
b,a,【Cui Shouheng】是在哪里被杀死的？,家主房,南院,船上,河边,,a
b,b,请选出你最怀疑杀死【Cui Shouheng】的两个人,Zhou Chitong,Yannan,Tian Chou,Yu Sunian,Zhou Lianyi,d
a,a,Taitai(Wang Xi Rong)被谁杀死的？,Yu Sunian,Yannan,Zhou Chitong,Tian Chou,,a
b,a,Taitai(Wang Xi Rong)是怎么死的？,被毒药毒死的,被拳头打死的,用石头砸死的,被水淹死的,,a
b,a,凶手杀Taitai(Wang Xi Rong)的动机是什么？,情杀,仇杀,利益,误杀,,d
b,a,凶手是被害人Taitai(Wang Xi Rong)什么人？,下属,母亲,律师,医生,,a
b,a,Taitai(Wang Xi Rong)是在哪里被杀死的？,屋子里,山上,船上,河边,,a
b,b,请选出你最怀疑杀死Taitai(Wang Xi Rong)的两个人,Tian Chou,Zhou Chitong,Yu Sunian,Yannan,Zhou Lianyi,c
b,a,【Yu Sunian】和【Zhou Lianyi】真实关系是什么？,师生关系,恋人关系,没有关系,兄妹关系,,b
b,a,【Zhou Chitong】和【Tian Chou】真实关系是什么？,没有关系,恋人关系,Tian Chou在利用Zhou Chitong,兄妹关系,,c
c,a,【Bao Liu】和【Tian Chou】不存在的关系是什么？,Tian Chou is friend of Bao Liu,Tian Chou is helped by Bao Liu,Tian Chou is betrayed by Bao Liu,Bao Liu is ex-wife of Tian Chou,,d
c,a,【Bao Liu】和【Wang Xi Rong】的关系是什么？,Wang Xi Rong is master and helper of Bao Liu,Bao Liu is daughter in law and step-father of Wang Xi Rong,Bao Liu is step-father and x's victim's family of Wang Xi Rong,Bao Liu is x's victim's family and younger sister of Wang Xi Rong,,a
c,a,【Bao Liu】和【Wang Xi Yan】的关系是什么？,Wang Xi Yan is master and bully of Bao Liu,Bao Liu is brother and neighbour of Wang Xi Yan,Bao Liu is neighbour and ex-boyfriend of Wang Xi Yan,Bao Liu is ex-boyfriend and step-brother of Wang Xi Yan,,a
c,a,【Zhou Mengdang】和【Cui Shouheng】不存在的关系是什么？,Cui Shouheng is helper of Zhou Mengdang,Cui Shouheng is master of Zhou Mengdang,Cui Shouheng is employer of Zhou Mengdang,Zhou Mengdang is thief of Cui Shouheng,,d
c,a,【Zhou Mengdang】和【Wang Xi Yan】不存在的关系是什么？,Wang Xi Yan is friend of Zhou Mengdang,Wang Xi Yan is ex-romantic relationships with Zhou Mengdang,Wang Xi Yan is extramarital affair with Zhou Mengdang,Zhou Mengdang is adoptive sister of Wang Xi Yan,,d
c,a,【Zhou Mengdang】和【Bao Liu】的关系是什么？,Bao Liu is wife of Zhou Mengdang,Zhou Mengdang is jealous of Bao Liu,Zhou Mengdang is mother in law of Bao Liu,Zhou Mengdang is murderer of Bao Liu,,a
c,a,Taitai(Wang Xi Rong)和【Bao Liu】的关系是什么？,Bao Liu is helped by x and servant of Taitai(Wang Xi Rong),Taitai(Wang Xi Rong) is co-wives and adversary of Bao Liu,Taitai(Wang Xi Rong) is adversary and younger brother of Bao Liu,Taitai(Wang Xi Rong) is younger brother and rival of Bao Liu,,a
c,a,Taitai(Wang Xi Rong)和【Wang Xi Yan】的关系是什么？,Wang Xi Yan is sister and co-wives of Taitai(Wang Xi Rong),Taitai(Wang Xi Rong) is teacher and patient of Wang Xi Yan,Taitai(Wang Xi Rong) is patient and manipulated by x of Wang Xi Yan,Taitai(Wang Xi Rong) is manipulated by x and jealous by x of Wang Xi Yan,,a
c,a,Taitai(Wang Xi Rong)和【Wang Shunming】的关系是什么？,Wang Shunming is father of Taitai(Wang Xi Rong),Taitai(Wang Xi Rong) is secret crush of Wang Shunming,Taitai(Wang Xi Rong) is neighbour of Wang Shunming,Taitai(Wang Xi Rong) is dislike of Wang Shunming,,a
c,a,【Cui Shouheng】和【Zhou Mengdang】不存在的关系是什么？,Zhou Mengdang is minion of Cui Shouheng,Zhou Mengdang is servant of Cui Shouheng,Zhou Mengdang is employee of Cui Shouheng,Cui Shouheng is possibly family of Zhou Mengdang,,d
c,a,【Cui Shouheng】和【Zhou Chitong】不存在的关系是什么？,Zhou Chitong is helped by Cui Shouheng,Zhou Chitong is thief of Cui Shouheng,Zhou Chitong is business partner of Cui Shouheng,Cui Shouheng is future father in law of Zhou Chitong,,d
c,a,【Cui Shouheng】和【Wang Xi Yan】的关系是什么？,Wang Xi Yan is sister in law and wife of Cui Shouheng,Cui Shouheng is rebellion against x and perpetrator of Wang Xi Yan,Cui Shouheng is perpetrator and service provider of Wang Xi Yan,Cui Shouheng is service provider and guest of Wang Xi Yan,,a
