value,type,question,a,b,c,d,e,truth
c,a,What is the relationship between Zhao Wanlei and Zhao An?,Zhao Wanlei is an employee and servant of Zhao An,Zhao Wanlei is step daughter and dismissed by x of Zhao An,Zhao Wanlei is disliked by x and younger brother of Zhao An,Zhao Wanlei is younger brother and prospect of Zhao An,,a
a,a,"Who killed Li Yu, the Li family of Zhaomen?",Ren Shifu,Zhao Wanlei,Li Yu,Guo Wangshan instructed Qi Yue,,d
b,a,"How did Li Yu, the Li family of Zhao, die?",Shot to death,Beaten to death with a fist,Killed by explosives,Strangled by a belt,,c
b,a,"What is the motive behind the killer killing Li Yu, a member of the Zhao family?",Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Zhao Men, Li Yu. Who is this?",Enemies,Apprentice,friend,stranger,,d
b,a,"Where was Li Yu, the Li family of Zhaomen, killed?",In the manor of Jiaoshangfeng outside Zezhou Prefecture,In the silk shops of the county town,The Arsenal in Hanyang,In Zhao Wanlei's bedroom,,b
b,a,"When was Li Yu, the Li family of Zhaomen, killed?",In the early winter of the 26th year of Guangxu reign (1900),"In the 21st year of the Guangxu reign (1895), the 24th day of the second lunar month",In the third year of Xuantong (1911),today,,a
b,b,Please select the two people you most suspect of killing the Li Yu of Zhao Men,Ren Shifu,Zhao Wanlei,Li Yu,Guo Wangshan instructed Qi Yue,,d
a,a,Who killed my father Zhao Wanlei?,Feng Shuangji,Guo Wangshan,Zhao Wei,Qi Yue,,a
b,a,"How did Zhao Wanlei, the father, die?",Shot to death,Beaten to death with a fist,Killed by explosives,Poisoned to death by poison,,d
b,a,What is the motive behind the killer killing his father Zhao Wanlei?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim's father, Zhao Wanlei. Who is this?",Enemies,Apprentice,subordinate,stranger,,c
b,a,Where was the father Zhao Wanlei killed?,In the manor of Jiaoshangfeng outside Zezhou Prefecture,In the silk shops of the county town,The Arsenal in Hanyang,In Zhao Wanlei's bedroom,,d
b,b,"Please select the two people you most suspect of killing your father, Zhao Wanlei",Ren Shifu,Feng Shuangji,Guo Wangshan,Zhao Wei,Qi Yue,a
b,a,Who is Zhao Wei's biological father?,Zhao Wanlei,Guo Wangshan,Feng Shuangji,Emperor Guangxu,,a
b,a,"Who is Zhao Luoyi, your biological father?",Zhao Wanlei,Guo Wangshan,Feng Shuangji,Emperor Guangxu,,c
b,a,Who is helping Black Wolf do some secretive business?,Zhao Wanlei,Guo Wangshan,Feng Shuangji,Zhao Wei,,c
b,a,What is Yin Shaoming?,People from the Black Wolf Society,A kind-hearted person who mistakenly thought that Zhao Luoyi had been kidnapped and followed over feeling uneasy,Feng Shuangji's cousin and nephew,Zhao Wanlei's subordinates,,c
b,a,What is the relationship between Yin Shaoming and the butler Feng Shuangji?,Yin Shaoming is Feng Shuangji's son-in-law,Yin Shaoming and Feng Shuangji are strangers,Yin Shaoming's grandfather is Feng Shuangji's master,Yin Shaoming and Feng Shuangji are both members of the Black Wolf Society,,c
b,a,What is the actual relationship between Zhao Qiu and Qi Yue?,Siblings,Enemies,Apprentice,Father and daughter,,a
b,a,What is the actual relationship between Zhao Qiu and his father Zhao Wanlei?,【 Zhao Qiu 】 Unilateral liking of father 【 Zhao Wanlei 】,Father [Zhao Wanlei] unilaterally likes [Zhao Qiu],Father [Zhao Wanlei] was just joking about marrying [Zhao Qiu],Father Zhao Wanlei and Zhao Qiu fell in love with each other,,d
b,a,Who is Shuang Mian Hu?,Qi Yue,Zhao Wanlei,Guo Wangshan,Liao Laoban,,c
b,a,What is the purpose of coming to Danshui Mountain Villa?,Destroy the Zhao family,Discussing business with Zhao Wanlei,Propose to Zhao Wanlei,Find out the truth about the bombing case back then,,a
b,a,Who is the person from Liao's firm?,Qi Yue,Feng Shuangji,Guo Wangshan,Zhao Qiuer,,c
c,a,What is the relationship between Yin Shaoming and Zhao Luoyi?,Yin Shaoming is seeker of help from x and secret admirer of Zhao Luoyi,Yin Shaoming is adversary and step-mother of Zhao Luoyi,Yin Shaoming is step-mother and deceived by x of Zhao Luoyi,Yin Shaoming is deceived by x and master of Zhao Luoyi,,a
c,a,What is the relationship between Yin Shaoming and Yu Beichen?,Yin Shaoming is father of Yu Beichen,Yin Shaoming is bully of Yu Beichen,Yin Shaoming is suspicious of Yu Beichen,Yin Shaoming is murderer of Yu Beichen,,a
c,a,What is the relationship between Yin Shaoming and Ren?,Yin Shaoming is mother of Ren,Yin Shaoming is superior of Ren,Yin Shaoming is ex-boyfriend of Ren,Yin Shaoming is co-wives of Ren,,a
c,a,What is the non-existent relationship between Liao Laoban and Ren Shifu?,Liao Laoban is master of Ren Shifu,Liao Laoban is employee of Ren Shifu,Liao Laoban is servant of Ren Shifu,Liao Laoban is grandmother of Ren Shifu,,d
c,a,What is the relationship between Liao Laoban and Guo Wangshan?,Liao Laoban is employee of Guo Wangshan,Liao Laoban is grandmother of Guo Wangshan,Liao Laoban is uncle of Guo Wangshan,Liao Laoban is cousin of Guo Wangshan,,a
c,a,What is the relationship between Liao Laoban and his father Zhao Wanlei?,Liao Laoban is rival of Zhao Wanlei,Liao Laoban is father in law of Zhao Wanlei,Liao Laoban is step-mother of Zhao Wanlei,Liao Laoban is messenger of Zhao Wanlei,,a
c,a,What is the non-existent relationship between father Zhao Wanlei and butler Feng Shuangji?,Zhao Wanlei is schoolmate of Feng Shuangji,Zhao Wanlei is servant of Feng Shuangji,Zhao Wanlei is employee of Feng Shuangji,Zhao Wanlei is bully of Feng Shuangji,,d
c,a,What is the relationship between father Zhao Wanlei and Qi Yue?,Zhao Wanlei is employee and servant of Qi Yue,Zhao Wanlei is son in law and rival of Qi Yue,Zhao Wanlei is rival and perpetrator of Qi Yue,Zhao Wanlei is perpetrator and secret admirer of Qi Yue,,a
c,a,What is the relationship between father Zhao Wanlei and Zhao An?,Zhao Wanlei is an employee and servant of Zhao An,Zhao Wanlei is wife and information receiver from x of Zhao An,Zhao Wanlei is information receiver from x and biological father of Zhao An,Zhao Wanlei is biological father and relative of Zhao An,,a
c,a,What is the non-existent relationship between Zhao Qiu and Zhao Luoyi?,Zhao Qiuer is master of Zhao Luoyi,Zhao Qiuer is friend of Zhao Luoyi,Zhao Qiuer is jealous by Zhao Luoyi,Zhao Qiuer is adoptive father of Zhao Luoyi,,d
c,a,What is the relationship between Zhao Qiu and Qi Yue?,Zhao Qiuer is colleague and possibly family of Qi Yue,Zhao Qiuer is dislike and rival of Qi Yue,Zhao Qiuer is rival and admired by x of Qi Yue,Zhao Qiuer is admired by x and girlfriend of Qi Yue,,a
c,a,What is the relationship between Zhao Qiu and his father Zhao Wanlei?,Zhao Qiuer is employer of Zhao Wanlei,Zhao Qiuer is nephew of Zhao Wanlei,Zhao Qiuer is rival in love of Zhao Wanlei,Zhao Qiuer is twin brother of Zhao Wanlei,,a
a,a,Who killed Li Yu?,Ren Shifu,Zhao Wanlei,Li Yu,Guo Wangshan instructed Qi Yue,,d
b,a,How did Li Yu die?,Shot to death,Beaten to death with a fist,Killed by explosives,Strangled by a belt,,c
b,a,What is the motive behind the killer killing Li Yu?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Li Yu. Who is that?",Enemies,Apprentice,friend,stranger,,d
b,a,Where was Li Yu killed?,In the manor of Jiaoshangfeng outside Zezhou Prefecture,In the silk shops of the county town,The Arsenal in Hanyang,In Zhao Wanlei's bedroom,,b
b,a,When was Li Yu killed?,In the early winter of the 26th year of Guangxu reign (1900),"In the 21st year of the Guangxu reign (1895), the 24th day of the second lunar month",In the third year of Xuantong (1911),today,,a
b,b,Please select the two people you most suspect of killing Li Yu,Ren Shifu,Zhao Wanlei,Li Yu,Guo Wangshan instructed Qi Yue,,d
a,a,Who killed Mr. Zhao Wanlei?,Feng Shuangji,Guo Wangshan,Zhao Wei,Qi Yue,,a
b,a,How did Mr. Zhao Wanlei die?,Shot to death,Beaten to death with a fist,Killed by explosives,Poisoned to death by poison,,d
b,a,What is the motive behind the killer killing Mr. Zhao Wanlei?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Mr. Zhao Wanlei. Who is that?",Enemies,Apprentice,subordinate,stranger,,c
b,a,Where was Mr. Zhao Wanlei killed?,In the manor of Jiaoshangfeng outside Zezhou Prefecture,In the silk shops of the county town,The Arsenal in Hanyang,In Zhao Wanlei's bedroom,,d
b,b,Please select the two people you most suspect of killing Mr. Zhao Wanlei,Ren Shifu,Feng Shuangji,Guo Wangshan,Zhao Wei,Qi Yue,a
b,a,Who is the biological father of the young master Zhao Wei?,Zhao Wanlei,Guo Wangshan,Feng Shuangji,Emperor Guangxu,,a
b,a,Who is Miss Zhao Luoyi's biological father?,Zhao Wanlei,Guo Wangshan,Feng Shuangji,Emperor Guangxu,,c
b,a,Who is helping Black Wolf do some secretive business?,Zhao Wanlei,Guo Wangshan,Feng Shuangji,Zhao Wei,,c
b,a,What is Yin Shaoming?,People from the Black Wolf Society,A kind-hearted person who mistakenly thought that Zhao Luoyi had been kidnapped and followed over feeling uneasy,My own nephew,Zhao Wanlei's subordinates,,c
b,a,What is the relationship between Yin Shaoming and the butler Feng Shuangji?,Yin Shaoming is Feng Shuangji's son-in-law,Yin Shaoming and Feng Shuangji are strangers,Yin Shaoming's grandfather is Feng Shuangji's master,Yin Shaoming and Feng Shuangji are both members of the Black Wolf Society,,c
b,a,What is the actual relationship between Zhao Qiu and Qi Yue?,Siblings,Enemies,Apprentice,friend,,a
b,a,Who is Shuang Mian Hu?,Qi Yue,Zhao Wanlei,Guo Wangshan,Liao Laoban,,c
b,a,What is the purpose of coming to Danshui Mountain Villa?,Destroy the Zhao family,Discussing business with Zhao Wanlei,Propose to Zhao Wanlei,Find out the truth about the bombing case back then,,a
c,a,What is the non-existent relationship between Master Zhao Wanlei and Butler Feng Shuangji?,Zhao Wanlei is schoolmate of Feng Shuangji,Zhao Wanlei is servant of Feng Shuangji,Zhao Wanlei is employee of Feng Shuangji,Zhao Wanlei is admired by Feng Shuangji,,d
c,a,What is the relationship between Master Zhao Wanlei and Qi Yue?,Zhao Wanlei is employee and servant of Qi Yue,Zhao Wanlei is rival and son in law of Qi Yue,Zhao Wanlei is son in law and co-wives of Qi Yue,Zhao Wanlei is co-wives and boyfriend of Qi Yue,,a
c,a,What is the relationship between Master Zhao Wanlei and Zhao An?,Zhao Wanlei is an employee and servant of Zhao An,Zhao Wanlei is the subject of investment for x and fiance of Zhao An,Zhao Wanlei is fiance and friendship of Zhao An,Zhao Wanlei is fond and next of Zhao An,,a
c,a,What is the relationship between Miss Zhao Luoyi and Butler Feng Shuangji?,Zhao Luoyi is father of Feng Shuangji,Zhao Luoyi is debtor of Feng Shuangji,Zhao Luoyi is superior of Feng Shuangji,Zhao Luoyi is wife of Feng Shuangji,,a
c,a,What is the relationship between Miss Zhao Luoyi and Li Yu?,Zhao Luoyi is mother of Li Yu,Zhao Luoyi is jealous of Li Yu,Zhao Luoyi is seeker of help from Li Yu,Zhao Luoyi is dislike of Li Yu,,a
c,a,What is the relationship between Miss Zhao Luoyi and Grandpa Zhao Wanlei?,Zhao Luoyi is father of Zhao Wanlei,Zhao Luoyi is rival of Zhao Wanlei,Zhao Luoyi is co-wives of Zhao Wanlei,Zhao Luoyi is host of Zhao Wanlei,,a
