value,type,question,a,b,c,d,e,truth
c,a,父亲【赵万雷】和【齐岳】的关系是什么？,赵万雷 is employee and servant of 齐岳,赵万雷 is son in law and rival of 齐岳,赵万雷 is rival and perpetrator of 齐岳,赵万雷 is perpetrator and secret admirer of 齐岳,,a
c,a,父亲【赵万雷】和【赵安】的关系是什么？,赵万雷 is employee and servant of 赵安,赵万雷 is wife and information receiver from x of 赵安,赵万雷 is information receiver from x and biological father of 赵安,赵万雷 is biological father and relative of 赵安,,a
c,a,【赵秋儿】和【赵洛意】不存在的关系是什么？,赵秋儿 is master of 赵洛意,赵秋儿 is friend of 赵洛意,赵秋儿 is jealous by 赵洛意,赵秋儿 is adoptive father of 赵洛意,,d
c,a,【赵秋儿】和【齐岳】的关系是什么？,赵秋儿 is colleague and possibly family of 齐岳,赵秋儿 is dislike and rival of 齐岳,赵秋儿 is rival and admired by x of 齐岳,赵秋儿 is admired by x and girlfriend of 齐岳,,a
c,a,【赵秋儿】和父亲【赵万雷】的关系是什么？,赵秋儿 is employer of 赵万雷,赵秋儿 is nephew of 赵万雷,赵秋儿 is rival in love of 赵万雷,赵秋儿 is twin brother of 赵万雷,,a
a,a,【李郁】被谁杀死的？,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
b,a,【李郁】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被腰带勒死的,,c
b,a,凶手杀【李郁】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人【李郁】什么人？,仇人,徒弟,朋友,陌生人,,d
b,a,【李郁】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,b
b,a,【李郁】是在何时被杀死的？,光绪二十六年（1900年）冬初,光绪二十一年（1895年）农历二月二十四,宣统三年（1911年）,今天,,a
b,b,请选出你最怀疑杀死【李郁】的两个人,任师父,赵万雷,李郁,【郭忘山】指使【齐岳】,,d
a,a,老爷【赵万雷】被谁杀死的？,冯双骥,郭忘山,赵卫,齐岳,,a
b,a,老爷【赵万雷】是怎么死的？,被枪打死的,被拳头打死的,被炸药炸死的,被毒药毒死的,,d
b,a,凶手杀老爷【赵万雷】的动机是什么？,情杀,仇杀,利益,误杀,,c
b,a,凶手是被害人老爷【赵万雷】什么人？,仇人,徒弟,下属,陌生人,,c
b,a,老爷【赵万雷】是在哪里被杀死的？,泽州府外的角山东峰的庄园中,县城的绸缎铺里,汉阳的兵工厂,赵万雷的卧室里,,d
b,b,请选出你最怀疑杀死老爷【赵万雷】的两个人,任师父,冯双骥,郭忘山,赵卫,齐岳,a
b,a,谁是大少爷【赵卫】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,a
b,a,谁是小姐【赵洛意】的亲生父亲？,赵万雷,郭忘山,冯双骥,光绪皇帝,,c
b,a,谁在帮助黑狼会做一些隐秘的生意？,赵万雷,郭忘山,冯双骥,赵卫,,c
b,a,【尹少鸣】是什么人？,黑狼会的人,误以为赵洛意被绑架了，不放心而跟过来的热心人,自己的表外甥,赵万雷的下属,,c
b,a,【尹少鸣】和管家【冯双骥】是什么关系？,尹少鸣是冯双骥的女婿,尹少鸣和冯双骥是陌生人,尹少鸣的外公是冯双骥的师父,尹少鸣和冯双骥都是黑狼会的人,,c
b,a,【赵秋儿】你和【齐岳】实际上是什么关系？,兄妹,仇人,徒弟,朋友,,a
b,a,【双面虎】是谁？,齐岳,赵万雷,郭忘山,廖老板,,c
b,a,【郭忘山】来丹水山庄有什么目的？,毁掉赵家,和赵万雷谈生意,向赵万雷提亲,找出当年爆炸案的真相,,a
c,a,老爷【赵万雷】和管家【冯双骥】不存在的关系是什么？,赵万雷 is schoolmate of 冯双骥,赵万雷 is servant of 冯双骥,赵万雷 is employee of 冯双骥,赵万雷 is admired by 冯双骥,,d
c,a,老爷【赵万雷】和【齐岳】的关系是什么？,赵万雷 is employee and servant of 齐岳,赵万雷 is rival and son in law of 齐岳,赵万雷 is son in law and co-wives of 齐岳,赵万雷 is co-wives and boyfriend of 齐岳,,a
c,a,老爷【赵万雷】和【赵安】的关系是什么？,赵万雷 is employee and servant of 赵安,赵万雷 is subject of investigation for x and fiance of 赵安,赵万雷 is fiance and fondness of 赵安,赵万雷 is fondness and nephew of 赵安,,a
c,a,小姐【赵洛意】和管家【冯双骥】的关系是什么？,赵洛意 is father of 冯双骥,赵洛意 is debtor of 冯双骥,赵洛意 is superior of 冯双骥,赵洛意 is wife of 冯双骥,,a
c,a,小姐【赵洛意】和【李郁】的关系是什么？,赵洛意 is mother of 李郁,赵洛意 is jealous of 李郁,赵洛意 is seeker of help from 李郁,赵洛意 is dislike of 李郁,,a
c,a,小姐【赵洛意】和老爷【赵万雷】的关系是什么？,赵洛意 is father of 赵万雷,赵洛意 is rival of 赵万雷,赵洛意 is co-wives of 赵万雷,赵洛意 is host of 赵万雷,,a
