value,type,question,a,b,c,d,e,truth
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is step-sister of Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is tenant of Gale Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Drake Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is extramarital affair with Drake Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Jim Mason?,Hans Li Morette is in the lawsuit against Jim Mason,Hans Li Morette is victim of Jim Mason,Hans Li Morette is patient of Jim Mason,Hans Li Morette is a request company of Jim Mason,,d
c,a,What is the relationship between Richard Berkeley and Andrew Paloski?,Richard Berkeley is subordinate and colleague of Andrew Paloski,Richard Berkeley is manipulated by x and future relative of Andrew Paloski,Richard Berkeley is future relative and hated by x of Andrew Paloski,Richard Berkeley is hated by x and step-father of Andrew Paloski,,a
c,a,What is the relationship between Richard Berkeley and Sylvia Costa?,Richard Berkeley is subordinate and colleague of Sylvia Costa,Richard Berkeley is enemy and sibling of Sylvia Costa,Richard Berkeley is sibling and student of Sylvia Costa,Richard Berkeley is student and deceiver of Sylvia Costa,,a
c,a,What is the relationship between Richard Berkeley and Drake Li Morette?,Richard Berkeley is subordinate and colleague of Drake Li Morette,Richard Berkeley is ex-girlfriend and future daughter in law of Drake Li Morette,Richard Berkeley is future daughter in law and admired by x of Drake Li Morette,Richard Berkeley is admired by x and murderer of Drake Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Hans Li Morette?,Richard Berkeley is subordinate and colleague of Hans Li Morette,Richard Berkeley is bully and suspect to x of Hans Li Morette,Richard Berkeley is suspect to x and suspected by x of Hans Li Morette,Richard Berkeley is suspected by x and brother in law of Hans Li Morette,,a
c,a,What is the relationship between Richard Berkeley and Elaine Carter?,Richard Berkeley is a request company of Elaine Carter,Richard Berkeley is ex girlfriend of Elaine Carter,Richard Berkeley is a product provider of Elaine Carter,Richard Berkeley is husband of Elaine Carter,,a
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What is the true identity of Drake Li Morette?,Organ traffickers,Undercover Cop ,Hans Li Morette disguised himself as,Kidnappers,,c
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Tony Bijeli's true identity?,Kidnappers,Killer,Undercover Cop ,patient,,a
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the relationship between Frank Bijeli and Tony?,Frank Bijeli is brother of Tony,Frank Bijeli is fiancee of Tony,Frank Bijeli is rival of Tony,Frank Bijeli is lover of Tony,,a
c,a,What is the relationship between Frank Bijeli and Father Tom?,Frank Bijeli is employer of Father Tom,Frank Bijeli is teacher of Father Tom,Frank Bijeli is half brother of Father Tom,Frank Bijeli is informant of Father Tom,,a
c,a,What is the relationship between Frank Bijeli and Drake Li Morette?,Frank Bijeli is doctor of Drake Li Morette,Frank Bijeli is brother of Drake Li Morette,Frank Bijeli is grandchild of Drake Li Morette,Frank Bijeli is daughter in law of Drake Li Morette,,a
c,a,What is the relationship between Tony and Frank Bijeli?,Tony is brother of Frank Bijeli,Tony is spy of Frank Bijeli,Tony is admirer of Frank Bijeli,Tony is secret lover of Frank Bijeli,,a
c,a,What is the relationship between Tony and Father Tom?,Tony is manipulator of Father Tom,Tony is seller of Father Tom,Tony is crime partner of Father Tom,Tony is father in law of Father Tom,,a
c,a,What is the relationship between Tony and Tony Bijeli?,Tony is same person as Tony Bijeli (different reference),Tony is rival in love of Tony Bijeli,Tony is subject of investigation for Tony Bijeli,Tony is crime partner of Tony Bijeli,,a
c,a,What is the non-existent relationship between Hans Li Morette and Andrew Paloski?,Hans Li Morette is colleague of Andrew Paloski,Hans Li Morette is mentor of Andrew Paloski,Hans Li Morette is jealous of Andrew Paloski,Hans Li Morette is future daughter in law of Andrew Paloski,,d
c,a,What is the non-existent relationship between Hans Li Morette and Sylvia Costa?,Hans Li Morette is colleague of Sylvia Costa,Hans Li Morette is manipulator of Sylvia Costa,Hans Li Morette is deceiver of Sylvia Costa,Hans Li Morette is seeker of help from Sylvia Costa,,d
c,a,What is the non-existent relationship between Hans Li Morette and Gale Li Morette?,Hans Li Morette is wife of Gale Li Morette,Hans Li Morette is attempted murderer of Gale Li Morette,Hans Li Morette is betrayer of Gale Li Morette,Hans Li Morette is step-father of Gale Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Drake Li Morette?,Hans Li Morette is colleague of Drake Li Morette,Hans Li Morette is brother of Drake Li Morette,Hans Li Morette is rival in love of Drake Li Morette,Hans Li Morette is ex-husband of Drake Li Morette,,d
c,a,What is the non-existent relationship between Hans Li Morette and Jim Mason?,Hans Li Morette is in the lawsuit against Jim Mason,Hans Li Morette is victim of Jim Mason,Hans Li Morette is patient of Jim Mason,Hans Li Morette is fiancee of Jim Mason,,d
a,a,Who killed Hans Li Morette?,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,How did Hans Li Morette die?,Shot to death,Beaten to death with a fist,Poisoned to death by poison,Drowned by water,,a
b,a,What was the motive behind the killer killing Hans Li Morette?,Love killing,Vendetta,interest,Accidental killing,,c
b,a,"The perpetrator is the victim, Hans Li Morette. Who is that?",Enemies,colleague,friend,wife,,d
b,a,Where was Hans Li Morette killed?,emergency room,Johnson Family,laboratory,dressing room,,c
b,a,When was Hans Li Morette killed?,This afternoon from 5:00 to 5:30,This afternoon from 6:30 to 7:00,Tonight from 7:00 to 7:30,This morning from 6:30 to 7:00,,b
b,b,Please select the two people you most suspect of killing Hans Li Morette,Gale Li Morette,Nurse head [Sylvia Costa],Drake Li Morette,Frank Bijeli,,a
b,a,What is the true identity of the intern Elaine Carter?,Organ traffickers,Undercover Police Regular Intern,Kidnappers,,b,
b,a,What was not done by Frank Bijeli?,murder,Stealing files,Fraud,When Father Tom's request,,a
b,a,What is Frank Bijeli's true identity?,Killer,Undercover Cop ,patient,Father Tom's request,,d
b,a,What was not done by Richard Berkeley?,Appropriating hospital funds as allowances,Hiring someone to steal documents,Participate in organ trafficking,Hiring someone to burn down Drake's house,,c
b,a,What is Father Tom's true identity?,Kidnappers,Killer,A big scammer with a strong desire,People with special abilities,,c
b,a,What is the true identity of head nurse Sylvia Costa?,An accomplice in organ trafficking,Killer,Undercover Cop ,People with special abilities,,a
c,a,What is the relationship between Frank Bijeli and Tony?,Frank Bijeli is brother of Tony,Frank Bijeli is authority over Tony,Frank Bijeli is subordinate of Tony,Frank Bijeli is betrayer of Tony,,a
c,a,What is the relationship between Frank Bijeli and Father Tom?,Frank Bijeli is employer of Father Tom,Frank Bijeli is rival in love of Father Tom,Frank Bijeli is in the lawsuit against Father Tom,Frank Bijeli is Father Tom's victim's family,,a
c,a,What is the relationship between Frank Bijeli and Drake Li Morette?,Frank Bijeli is doctor of Drake Li Morette,Frank Bijeli is rebellion against Drake Li Morette,Frank Bijeli is grandchild of Drake Li Morette,Frank Bijeli is crime partner of Drake Li Morette,,a
c,a,What is the relationship between Father Tom and Tony?,Father Tom is manipulated by x and deceived by x of Tony,Father Tom is sworn brother and grandparent of Tony,Father Tom is grandparent and secret crush of Tony,Father Tom is secret crush and adoptive brother of Tony,,a
c,a,What is the relationship between Father Tom and Frank Bijeli?,Father Tom is employee of Frank Bijeli,Father Tom is adoptive daughter of Frank Bijeli,Father Tom is girlfriend of Frank Bijeli,Father Tom is future mother in law of Frank Bijeli,,a
c,a,What is the relationship between Father Tom and Drake Li Morette?,Father Tom is doctor of Drake Li Morette,Father Tom is guest of Drake Li Morette,Father Tom is elder brother of Drake Li Morette,Father Tom is half brother of Drake Li Morette,,a
c,a,What is the relationship between Father Tom and Andrew Paloski?,Father Tom is seeker of help from Andrew Paloski,Father Tom is creditor of Andrew Paloski,Father Tom is subject of investigation for Andrew Paloski,Father Tom is step-mother of Andrew Paloski,,a
